app;duration;power;leistung
copyimage;4713;47077578;9988

./gen/tasktypes/m4x4smul.sh 3;5045;47143800;9344
gen/tasktypes/onetomany/copyimage.sh 3;5038;44198312;8772

copyimage;4688;47219117;10072

./gen/tasktypes/m4x4smul.sh 3;5038;46870242;9303
gen/tasktypes/onetomany/sobelh.sh 3;5051;26406976;5228

sobelh;5462;47596497;8714

./gen/tasktypes/m4x4smul.sh 3;5054;46926272;9284
gen/tasktypes/onetomany/sobelh.sh 3;5045;42938366;8511

sobelh;6146;52578296;8554

./gen/tasktypes/m4x4smul.sh 3;5042;46865785;9295
gen/tasktypes/onetomany/sobelh.sh 3;5043;44282968;8781

sobelh;6035;53500474;8865

./gen/tasktypes/m4x4smul.sh 3;5046;47107851;9335
gen/tasktypes/onetomany/sobelv.sh 3;5039;44420663;8815

sobelv;6323;52950548;8374

./gen/tasktypes/m4x4smul.sh 3;5050;47587036;9423
gen/tasktypes/onetomany/sobelv.sh 3;5036;44544747;8845

sobelv;6239;52598315;8430

./gen/tasktypes/m4x4smul.sh 3;5054;47449891;9388
gen/tasktypes/onetomany/sobelv.sh 3;5043;45650030;9052

sobelv;6522;55183697;8461

./gen/tasktypes/imul.sh 3;5045;33664526;6672
gen/tasktypes/onetomany/combineimgs.sh 3;5042;34855745;6913

combineimgs;4462;45308051;10154

./gen/tasktypes/imul.sh 3;5045;34292881;6797
gen/tasktypes/onetomany/combineimgs.sh 3;5035;44774360;8892

combineimgs;4893;50335015;10287

./gen/tasktypes/imul.sh 3;5039;33602331;6668
gen/tasktypes/onetomany/combineimgs.sh 3;5037;35085298;6965

combineimgs;4693;47795044;10184

./gen/tasktypes/dmem.sh 3;5049;36191680;7168
gen/tasktypes/onetomany/writeimage.sh 3;5040;19467358;3862

writeimage;6327;56026101;8855

./gen/tasktypes/dmem.sh 3;5047;36627592;7257
gen/tasktypes/onetomany/writeimage.sh 3;5041;23836792;4728

writeimage;6295;55919168;8883

./gen/tasktypes/dmem.sh 3;5053;22698795;4492
gen/tasktypes/onetomany/writeimage.sh 3;5046;28655566;5678

writeimage;6334;55693400;8792

./gen/tasktypes/m4x4smul_SIMD.sh 1;5032;20200998;4014
gen/tasktypes/onetomany/checkcontrast.sh 1;5029;17943008;3567

checkcontrast;5391;25111692;4658

./gen/tasktypes/m4x4smul_SIMD.sh 1;5035;20206674;4013
gen/tasktypes/onetomany/checkcontrast.sh 1;5032;17816849;3540

checkcontrast;5379;24992429;4646

./gen/tasktypes/m4x4smul_SIMD.sh 1;5037;20242197;4018
gen/tasktypes/onetomany/checkcontrast.sh 1;5028;17771561;3534

checkcontrast;5384;24921323;4628

./gen/tasktypes/dmem64_SIMD.sh 1;5028;18866285;3752
gen/tasktypes/onetomany/loadimage.sh 1;5032;16271870;3233

loadimage;1480;7809916;5276

./gen/tasktypes/dmem64_SIMD.sh 1;5030;19057508;3788
gen/tasktypes/onetomany/loadimage.sh 1;5032;16209065;3221

loadimage;1635;8620156;5272

./gen/tasktypes/dmem64_SIMD.sh 1;5031;19119458;3800
gen/tasktypes/onetomany/loadimage.sh 1;5028;16333699;3248

loadimage;1845;9686804;5250

./gen/tasktypes/m4x4smul.sh 1;5042;22713382;4504
gen/tasktypes/onetomany/greyscale.sh 1;5045;21515021;4264

greyscale;4895;20451546;4178

./gen/tasktypes/m4x4smul.sh 1;5042;22683231;4498
gen/tasktypes/onetomany/greyscale.sh 1;5046;21668096;4294

greyscale;4897;20585396;4203

./gen/tasktypes/m4x4smul.sh 1;5032;22678348;4506
gen/tasktypes/onetomany/greyscale.sh 1;5040;21669317;4299

greyscale;4895;20509163;4189

./gen/tasktypes/vmov_SIMD.sh 1;5030;16969744;3373
gen/tasktypes/onetomany/sharpencontrast.sh 1;5036;20009409;3973

sharpencontrast;4971;20378610;4099

./gen/tasktypes/vmov_SIMD.sh 1;5029;16952350;3370
gen/tasktypes/onetomany/sharpencontrast.sh 1;5034;20084422;3989

sharpencontrast;4968;20445016;4115

./gen/tasktypes/vmov_SIMD.sh 1;5029;17000872;3380
gen/tasktypes/onetomany/sharpencontrast.sh 1;5034;20021128;3977

sharpencontrast;4969;20401986;4105

./gen/tasktypes/m4x4smul.sh 1;5044;22612674;4483
gen/tasktypes/onetomany/copyimage.sh 1;5041;21535101;4271

copyimage;4654;19109387;4106

./gen/tasktypes/m4x4smul.sh 1;5035;22589664;4486
gen/tasktypes/onetomany/copyimage.sh 1;5032;21512457;4275

copyimage;4652;19097547;4105

./gen/tasktypes/m4x4smul.sh 1;5035;22644839;4497
gen/tasktypes/onetomany/copyimage.sh 1;5031;21557318;4284

copyimage;4640;19013501;4097

./gen/tasktypes/m4x4smul.sh 1;5033;22805057;4531
gen/tasktypes/onetomany/sobelh.sh 1;5034;21608160;4292

sobelh;4722;19098767;4044

./gen/tasktypes/m4x4smul.sh 1;5038;22675845;4500
gen/tasktypes/onetomany/sobelh.sh 1;5044;21922429;4346

sobelh;4698;18992932;4042

./gen/tasktypes/m4x4smul.sh 1;5031;22687991;4509
gen/tasktypes/onetomany/sobelh.sh 1;5040;21954838;4356

sobelh;4700;19077466;4059

./gen/tasktypes/m4x4smul.sh 1;5043;22654178;4492
gen/tasktypes/onetomany/sobelv.sh 1;5038;21843206;4335

sobelv;4771;18586622;3895

./gen/tasktypes/m4x4smul.sh 1;5040;22735842;4511
gen/tasktypes/onetomany/sobelv.sh 1;5040;21845586;4334

sobelv;4734;18616285;3932

./gen/tasktypes/m4x4smul.sh 1;5035;22588443;4486
gen/tasktypes/onetomany/sobelv.sh 1;5032;21550848;4282

sobelv;3742;14581384;3896

./gen/tasktypes/imul.sh 1;5029;18080886;3595
gen/tasktypes/onetomany/combineimgs.sh 1;5034;21347480;4240

combineimgs;4842;20079600;4146

./gen/tasktypes/imul.sh 1;5037;18110672;3595
gen/tasktypes/onetomany/combineimgs.sh 1;5032;21651678;4302

combineimgs;4508;18000991;3993

./gen/tasktypes/imul.sh 1;5030;17968277;3572
gen/tasktypes/onetomany/combineimgs.sh 1;5036;21656439;4300

combineimgs;4844;19526195;4031

./gen/tasktypes/dmem.sh 1;5036;21596807;4288
gen/tasktypes/onetomany/writeimage.sh 1;5033;16298421;3238

writeimage;4698;27719961;5900

./gen/tasktypes/dmem.sh 1;5038;21998662;4366
gen/tasktypes/onetomany/writeimage.sh 1;5028;16260640;3234

writeimage;4011;23787537;5930

./gen/tasktypes/dmem.sh 1;5040;22060064;4376
gen/tasktypes/onetomany/writeimage.sh 1;5030;16307819;3242

writeimage;4722;27878346;5903

./gen/tasktypes/m4x4smul_SIMD.sh 2;5034;30173507;5993
gen/tasktypes/onetomany/checkcontrast.sh 2;5028;25613093;5094

checkcontrast;10749;49812861;4634

./gen/tasktypes/m4x4smul_SIMD.sh 2;5040;29962753;5944
gen/tasktypes/onetomany/checkcontrast.sh 2;5026;25739253;5121

checkcontrast;10745;49898065;4643

./gen/tasktypes/m4x4smul_SIMD.sh 2;5037;30064621;5968
gen/tasktypes/onetomany/checkcontrast.sh 2;5035;25666927;5097

checkcontrast;7181;33237219;4628

./gen/tasktypes/dmem64_SIMD.sh 2;5029;27396964;5447
gen/tasktypes/onetomany/loadimage.sh 2;5036;22933840;4553

loadimage;1851;14072168;7602

./gen/tasktypes/dmem64_SIMD.sh 2;5032;27456900;5456
gen/tasktypes/onetomany/loadimage.sh 2;5030;22916750;4556

loadimage;2092;15779256;7542

./gen/tasktypes/dmem64_SIMD.sh 2;5030;27629752;5492
gen/tasktypes/onetomany/loadimage.sh 2;5036;22926394;4552

loadimage;2086;15810263;7579

./gen/tasktypes/m4x4smul.sh 2;5041;36822904;7304
gen/tasktypes/onetomany/greyscale.sh 2;5050;35056978;6941

greyscale;4898;31024518;6334

./gen/tasktypes/m4x4smul.sh 2;5037;35670929;7081
gen/tasktypes/onetomany/greyscale.sh 2;5049;33778905;6690

greyscale;4901;31139080;6353

./gen/tasktypes/m4x4smul.sh 2;5039;36001190;7144
gen/tasktypes/onetomany/greyscale.sh 2;5046;33452857;6629

greyscale;4904;31197247;6361

./gen/tasktypes/vmov_SIMD.sh 2;5033;24529357;4873
gen/tasktypes/onetomany/sharpencontrast.sh 2;5039;30523604;6057

sharpencontrast;4988;31665507;6348

./gen/tasktypes/vmov_SIMD.sh 2;5032;24480772;4865
gen/tasktypes/onetomany/sharpencontrast.sh 2;5040;30610151;6073

sharpencontrast;5159;31848368;6173

./gen/tasktypes/vmov_SIMD.sh 2;5030;24652891;4901
gen/tasktypes/onetomany/sharpencontrast.sh 2;5041;30621626;6074

sharpencontrast;4869;30843121;6334

./gen/tasktypes/m4x4smul.sh 2;5052;35856170;7097
gen/tasktypes/onetomany/copyimage.sh 2;5037;33423437;6635

copyimage;4714;29930648;6349

./gen/tasktypes/m4x4smul.sh 2;5041;35954131;7132
gen/tasktypes/onetomany/copyimage.sh 2;5033;33375281;6631

copyimage;4708;29731979;6315

./gen/tasktypes/m4x4smul.sh 2;5044;35796173;7096
gen/tasktypes/onetomany/copyimage.sh 2;5040;33550695;6656

copyimage;5077;32139811;6330

./gen/tasktypes/m4x4smul.sh 2;5038;35937225;7133
gen/tasktypes/onetomany/sobelh.sh 2;5052;34035253;6736

sobelh;6467;36281340;5610

./gen/tasktypes/m4x4smul.sh 2;5045;35770111;7090
gen/tasktypes/onetomany/sobelh.sh 2;5046;34194432;6776

sobelh;6527;36106475;5531

./gen/tasktypes/m4x4smul.sh 2;5043;35912872;7121
gen/tasktypes/onetomany/sobelh.sh 2;5040;34128148;6771

sobelh;6162;34545566;5606

./gen/tasktypes/m4x4smul.sh 2;5048;35757965;7083
gen/tasktypes/onetomany/sobelv.sh 2;5039;34081883;6763

sobelv;6483;35698883;5506

./gen/tasktypes/m4x4smul.sh 2;5044;35691254;7075
gen/tasktypes/onetomany/sobelv.sh 2;5052;34206882;6770

sobelv;6565;35982574;5480

./gen/tasktypes/m4x4smul.sh 2;5046;35747955;7084
gen/tasktypes/onetomany/sobelv.sh 2;5042;34002110;6743

sobelv;6587;35708527;5421

./gen/tasktypes/imul.sh 2;5038;26110896;5182
gen/tasktypes/onetomany/combineimgs.sh 2;5042;33982701;6739

combineimgs;4847;30651838;6323

./gen/tasktypes/imul.sh 2;5039;26386590;5236
gen/tasktypes/onetomany/combineimgs.sh 2;5038;33979710;6744

combineimgs;4917;31270855;6359

./gen/tasktypes/imul.sh 2;5038;26427239;5245
gen/tasktypes/onetomany/combineimgs.sh 2;5042;33947606;6732

combineimgs;4850;30885724;6368

./gen/tasktypes/dmem.sh 2;5039;32022074;6354
gen/tasktypes/onetomany/writeimage.sh 2;5031;23142519;4599

writeimage;4626;33730992;7291

./gen/tasktypes/dmem.sh 2;5050;32326822;6401
gen/tasktypes/onetomany/writeimage.sh 2;5043;23250002;4610

writeimage;3486;25223874;7235

./gen/tasktypes/dmem.sh 2;5046;31841654;6310
gen/tasktypes/onetomany/writeimage.sh 2;5040;23269106;4616

writeimage;4632;33611914;7256

./gen/tasktypes/m4x4smul_SIMD.sh 3;5034;34310582;6815
gen/tasktypes/onetomany/checkcontrast.sh 3;5040;28854235;5725

checkcontrast;16132;76994737;4772

./gen/tasktypes/m4x4smul_SIMD.sh 3;5041;34256199;6795
gen/tasktypes/onetomany/checkcontrast.sh 3;5029;25540462;5078

checkcontrast;16161;76625781;4741

./gen/tasktypes/m4x4smul_SIMD.sh 3;5041;34111546;6766
gen/tasktypes/onetomany/checkcontrast.sh 3;5029;27847463;5537

checkcontrast;16151;76535144;4738

./gen/tasktypes/dmem64_SIMD.sh 3;5038;29757614;5906
gen/tasktypes/onetomany/loadimage.sh 3;5054;25029233;4952

loadimage;2676;21677069;8100

./gen/tasktypes/dmem64_SIMD.sh 3;5036;22245488;4417
gen/tasktypes/onetomany/loadimage.sh 3;5038;18795301;3730

loadimage;2437;19242993;7896

./gen/tasktypes/dmem64_SIMD.sh 3;5034;29987533;5956
gen/tasktypes/onetomany/loadimage.sh 3;5039;18020828;3576

loadimage;2423;19377880;7997

./gen/tasktypes/m4x4smul.sh 3;5044;40904802;8109
gen/tasktypes/onetomany/greyscale.sh 3;5045;26971855;5346

greyscale;4277;36580106;8552

./gen/tasktypes/m4x4smul.sh 3;5048;39641683;7852
gen/tasktypes/onetomany/greyscale.sh 3;5059;36250273;7165

greyscale;4914;42402723;8628

./gen/tasktypes/m4x4smul.sh 3;5058;28480457;5630
gen/tasktypes/onetomany/greyscale.sh 3;5055;25698543;5083

greyscale;4187;35962981;8589

./gen/tasktypes/vmov_SIMD.sh 3;5038;26771721;5313
gen/tasktypes/onetomany/sharpencontrast.sh 3;5033;27014335;5367

sharpencontrast;4767;40767657;8552

./gen/tasktypes/vmov_SIMD.sh 3;5034;27161490;5395
gen/tasktypes/onetomany/sharpencontrast.sh 3;5046;34092747;6756

sharpencontrast;4297;36779264;8559

./gen/tasktypes/vmov_SIMD.sh 3;5032;27157096;5396
gen/tasktypes/onetomany/sharpencontrast.sh 3;5037;33991001;6748

sharpencontrast;4889;42203628;8632

./gen/tasktypes/m4x4smul.sh 3;5062;40163349;7934
gen/tasktypes/onetomany/copyimage.sh 3;5043;36980069;7332

copyimage;4767;40834856;8566

./gen/tasktypes/m4x4smul.sh 3;5041;39373495;7810
gen/tasktypes/onetomany/copyimage.sh 3;5047;37224392;7375

copyimage;5105;43995798;8618

./gen/tasktypes/m4x4smul.sh 3;5057;40034566;7916
gen/tasktypes/onetomany/copyimage.sh 3;5044;36676419;7271

copyimage;4770;40662005;8524

./gen/tasktypes/m4x4smul.sh 3;5046;40102070;7947
gen/tasktypes/onetomany/sobelh.sh 3;5047;38110681;7551

sobelh;6236;45709051;7329

./gen/tasktypes/m4x4smul.sh 3;5052;39867086;7891
gen/tasktypes/onetomany/sobelh.sh 3;5050;27186576;5383

sobelh;5795;42206618;7283

./gen/tasktypes/m4x4smul.sh 3;5057;39840596;7878
gen/tasktypes/onetomany/sobelh.sh 3;5058;37603358;7434

sobelh;6136;44766975;7295

./gen/tasktypes/m4x4smul.sh 3;5047;39390951;7804
gen/tasktypes/onetomany/sobelv.sh 3;5045;38152063;7562

sobelv;6269;45110480;7195

./gen/tasktypes/m4x4smul.sh 3;5046;39946370;7916
gen/tasktypes/onetomany/sobelv.sh 3;5044;39392782;7809

sobelv;6414;45275946;7058

./gen/tasktypes/m4x4smul.sh 3;5049;39373923;7798
gen/tasktypes/onetomany/sobelv.sh 3;5046;37283963;7388

sobelv;6229;44372567;7123

./gen/tasktypes/imul.sh 3;5039;28585193;5672
gen/tasktypes/onetomany/combineimgs.sh 3;5044;37899317;7513

combineimgs;4594;39659627;8632

./gen/tasktypes/imul.sh 3;5037;28706103;5699
gen/tasktypes/onetomany/combineimgs.sh 3;5040;37598476;7460

combineimgs;4864;42000686;8635

./gen/tasktypes/imul.sh 3;5045;28905016;5729
gen/tasktypes/onetomany/combineimgs.sh 3;5036;36738981;7295

combineimgs;4867;41835709;8595

./gen/tasktypes/dmem.sh 3;5047;25893611;5130
gen/tasktypes/onetomany/writeimage.sh 3;5050;25403622;5030

writeimage;6796;52275318;7692

./gen/tasktypes/dmem.sh 3;5049;31615946;6261
gen/tasktypes/onetomany/writeimage.sh 3;5046;24757688;4906

writeimage;6554;51067130;7791

./gen/tasktypes/dmem.sh 3;5048;31152142;6171
gen/tasktypes/onetomany/writeimage.sh 3;5038;25334652;5028

writeimage;4953;38628075;7798

