app;duration;power;leistung
gen/tasktypes/onetomany/loadimage.sh 3;5039;35217806;6989

loadimage;5014;41290726;8235

./gen/tasktypes/m4x4smul.sh 3;5047;58765535;11643
gen/tasktypes/onetomany/greyscale.sh 3;5051;55207134;10929

greyscale;5015;50368646;10043

./gen/tasktypes/m4x4smul.sh 3;5054;59240388;11721
gen/tasktypes/onetomany/greyscale.sh 3;5043;55366924;10978

greyscale;5106;51102408;10008

./gen/tasktypes/m4x4smul.sh 3;5043;59239411;11746
gen/tasktypes/onetomany/greyscale.sh 3;5052;55771463;11039

greyscale;5012;50821708;10140

./gen/tasktypes/vmov_SIMD.sh 3;5045;38826866;7696
gen/tasktypes/onetomany/sharpencontrast.sh 3;5045;47095766;9335

sharpencontrast;5030;50787529;10096

./gen/tasktypes/vmov_SIMD.sh 3;5032;38666893;7684
gen/tasktypes/onetomany/sharpencontrast.sh 3;5038;48592527;9645

sharpencontrast;5030;50686149;10076

./gen/tasktypes/vmov_SIMD.sh 3;5033;38481469;7645
gen/tasktypes/onetomany/sharpencontrast.sh 3;5040;48614804;9645

sharpencontrast;5032;50628289;10061

./gen/tasktypes/m4x4smul.sh 3;5049;58133762;11513
gen/tasktypes/onetomany/copyimage.sh 3;5039;53789901;10674

copyimage;5021;50454033;10048

./gen/tasktypes/m4x4smul.sh 3;5044;58141209;11526
gen/tasktypes/onetomany/copyimage.sh 3;5039;54474714;10810

copyimage;5013;50318047;10037

./gen/tasktypes/m4x4smul.sh 3;5045;58775851;11650
gen/tasktypes/onetomany/copyimage.sh 3;5039;54171675;10750

copyimage;5021;50277947;10013

./gen/tasktypes/m4x4smul.sh 3;5045;58163792;11528
gen/tasktypes/onetomany/sobelh.sh 3;5043;55597514;11024

sobelh;5139;46322758;9013

./gen/tasktypes/m4x4smul.sh 3;5052;57697118;11420
gen/tasktypes/onetomany/sobelh.sh 3;5051;54383955;10766

sobelh;5151;45898687;8910

./gen/tasktypes/m4x4smul.sh 3;5048;57902867;11470
gen/tasktypes/onetomany/sobelh.sh 3;5044;55754374;11053

sobelh;5138;45751714;8904

./gen/tasktypes/m4x4smul.sh 3;5049;59076997;11700
gen/tasktypes/onetomany/sobelv.sh 3;5051;55891032;11065

sobelv;5137;44830147;8726

./gen/tasktypes/m4x4smul.sh 3;5043;58026218;11506
gen/tasktypes/onetomany/sobelv.sh 3;5059;56110696;11091

sobelv;5154;45165229;8763

./gen/tasktypes/m4x4smul.sh 3;5042;58288486;11560
gen/tasktypes/onetomany/sobelv.sh 3;5035;56258401;11173

sobelv;5136;45462713;8851

./gen/tasktypes/imul.sh 3;5035;41106157;8164
gen/tasktypes/onetomany/combineimgs.sh 3;5045;55044048;10910

combineimgs;5030;51773671;10292

./gen/tasktypes/imul.sh 3;5043;41044268;8138
gen/tasktypes/onetomany/combineimgs.sh 3;5046;54573225;10815

combineimgs;5034;50864494;10104

./gen/tasktypes/imul.sh 3;5040;40973833;8129
gen/tasktypes/onetomany/combineimgs.sh 3;5053;55356792;10955

combineimgs;5036;50752556;10077

./gen/tasktypes/dmem.sh 3;5051;48656553;9633
gen/tasktypes/onetomany/writeimage.sh 3;5036;35144563;6978

writeimage;5016;44063730;8784

./gen/tasktypes/dmem.sh 3;5051;49282772;9757
gen/tasktypes/onetomany/writeimage.sh 3;5036;35224337;6994

writeimage;5013;43940928;8765

./gen/tasktypes/dmem.sh 3;5049;50336480;9969
gen/tasktypes/onetomany/writeimage.sh 3;5035;35274018;7005

writeimage;5015;44461739;8865

./gen/tasktypes/m4x4smul_SIMD.sh 1;5032;20286813;4031
gen/tasktypes/onetomany/checkcontrast.sh 1;5029;17852310;3549

checkcontrast;5012;23280702;4644

./gen/tasktypes/m4x4smul_SIMD.sh 1;5035;20136423;3999
gen/tasktypes/onetomany/checkcontrast.sh 1;5030;17805558;3539

checkcontrast;5012;23271852;4643

./gen/tasktypes/m4x4smul_SIMD.sh 1;5035;20195261;4010
gen/tasktypes/onetomany/checkcontrast.sh 1;5029;17834671;3546

checkcontrast;5011;23432069;4676

./gen/tasktypes/dmem64_SIMD.sh 1;5031;19025891;3781
gen/tasktypes/onetomany/loadimage.sh 1;5031;16240193;3228

loadimage;5012;26403131;5267

./gen/tasktypes/dmem64_SIMD.sh 1;5031;18967237;3770
gen/tasktypes/onetomany/loadimage.sh 1;5031;16217366;3223

loadimage;5012;26453363;5278

./gen/tasktypes/dmem64_SIMD.sh 1;5028;19002759;3779
gen/tasktypes/onetomany/loadimage.sh 1;5032;16218586;3223

loadimage;5012;26342035;5255

./gen/tasktypes/m4x4smul.sh 1;5042;22662967;4494
gen/tasktypes/onetomany/greyscale.sh 1;5035;21715521;4312

greyscale;5107;21532721;4216

./gen/tasktypes/m4x4smul.sh 1;5040;22582644;4480
gen/tasktypes/onetomany/greyscale.sh 1;5036;21686773;4306

greyscale;5104;21251105;4163

./gen/tasktypes/m4x4smul.sh 1;5042;22581546;4478
gen/tasktypes/onetomany/greyscale.sh 1;5046;21639593;4288

greyscale;5107;21458991;4201

./gen/tasktypes/vmov_SIMD.sh 1;5027;16907489;3363
gen/tasktypes/onetomany/sharpencontrast.sh 1;5035;20023081;3976

sharpencontrast;5079;20953987;4125

./gen/tasktypes/vmov_SIMD.sh 1;5029;16871844;3354
gen/tasktypes/onetomany/sharpencontrast.sh 1;5035;19982126;3968

sharpencontrast;5084;20902412;4111

./gen/tasktypes/vmov_SIMD.sh 1;5029;16862017;3352
gen/tasktypes/onetomany/sharpencontrast.sh 1;5035;20031260;3978

sharpencontrast;5086;20834481;4096

./gen/tasktypes/m4x4smul.sh 1;5034;22570072;4483
gen/tasktypes/onetomany/copyimage.sh 1;5038;21476202;4262

copyimage;5017;20476266;4081

./gen/tasktypes/m4x4smul.sh 1;5037;22528018;4472
gen/tasktypes/onetomany/copyimage.sh 1;5035;21453925;4260

copyimage;5016;20565438;4099

./gen/tasktypes/m4x4smul.sh 1;5035;22528629;4474
gen/tasktypes/onetomany/copyimage.sh 1;5035;21389166;4248

copyimage;5023;20578438;4096

./gen/tasktypes/m4x4smul.sh 1;5034;22455692;4460
gen/tasktypes/onetomany/sobelh.sh 1;5040;21854253;4336

sobelh;5117;20739693;4053

./gen/tasktypes/m4x4smul.sh 1;5030;22679141;4508
gen/tasktypes/onetomany/sobelh.sh 1;5042;21834234;4330

sobelh;5044;20426583;4049

./gen/tasktypes/m4x4smul.sh 1;5042;22577457;4477
gen/tasktypes/onetomany/sobelh.sh 1;5047;21821355;4323

sobelh;5199;21100471;4058

./gen/tasktypes/m4x4smul.sh 1;5033;22624881;4495
gen/tasktypes/onetomany/sobelv.sh 1;5039;21957402;4357

sobelv;5046;19722118;3908

./gen/tasktypes/m4x4smul.sh 1;5038;22594181;4484
gen/tasktypes/onetomany/sobelv.sh 1;5042;21824468;4328

sobelv;5035;19933237;3958

./gen/tasktypes/m4x4smul.sh 1;5032;22573795;4486
gen/tasktypes/onetomany/sobelv.sh 1;5042;21793951;4322

sobelv;5026;19644054;3908

./gen/tasktypes/imul.sh 1;5032;17883378;3553
gen/tasktypes/onetomany/combineimgs.sh 1;5033;21721563;4315

combineimgs;5039;20392342;4046

./gen/tasktypes/imul.sh 1;5032;17814102;3540
gen/tasktypes/onetomany/combineimgs.sh 1;5037;21712591;4310

combineimgs;5045;20295419;4022

./gen/tasktypes/imul.sh 1;5033;17960952;3568
gen/tasktypes/onetomany/combineimgs.sh 1;5040;21706427;4306

combineimgs;5048;21305427;4220

./gen/tasktypes/dmem.sh 1;5041;21443182;4253
gen/tasktypes/onetomany/writeimage.sh 1;5035;16221089;3221

writeimage;5013;29786239;5941

./gen/tasktypes/dmem.sh 1;5040;21546027;4275
gen/tasktypes/onetomany/writeimage.sh 1;5035;16171529;3211

writeimage;5016;29583359;5897

./gen/tasktypes/dmem.sh 1;5043;21591802;4281
gen/tasktypes/onetomany/writeimage.sh 1;5032;16287312;3236

writeimage;5017;28825976;5745

./gen/tasktypes/m4x4smul_SIMD.sh 2;5043;30144271;5977
gen/tasktypes/onetomany/checkcontrast.sh 2;5030;25555416;5080

checkcontrast;5012;23962219;4780

./gen/tasktypes/m4x4smul_SIMD.sh 2;5041;30224288;5995
gen/tasktypes/onetomany/checkcontrast.sh 2;5030;25642695;5097

checkcontrast;5012;23763062;4741

./gen/tasktypes/m4x4smul_SIMD.sh 2;5037;29982468;5952
gen/tasktypes/onetomany/checkcontrast.sh 2;5029;25769709;5124

checkcontrast;5012;23943176;4777

./gen/tasktypes/dmem64_SIMD.sh 2;5029;27635793;5495
gen/tasktypes/onetomany/loadimage.sh 2;5037;22906618;4547

loadimage;5012;39051231;7791

./gen/tasktypes/dmem64_SIMD.sh 2;5032;27584891;5481
gen/tasktypes/onetomany/loadimage.sh 2;5038;22990115;4563

loadimage;5012;38677330;7716

./gen/tasktypes/dmem64_SIMD.sh 2;5033;27685781;5500
gen/tasktypes/onetomany/loadimage.sh 2;5035;22931399;4554

loadimage;5014;38947593;7767

./gen/tasktypes/m4x4smul.sh 2;5047;36948697;7320
gen/tasktypes/onetomany/greyscale.sh 2;5047;34841646;6903

greyscale;5084;32150613;6323

./gen/tasktypes/m4x4smul.sh 2;5034;35641510;7080
gen/tasktypes/onetomany/greyscale.sh 2;5040;34189060;6783

greyscale;5016;31819071;6343

./gen/tasktypes/m4x4smul.sh 2;5042;35670319;7074
gen/tasktypes/onetomany/greyscale.sh 2;5040;33773961;6701

greyscale;5047;31949747;6330

./gen/tasktypes/vmov_SIMD.sh 2;5030;24621825;4894
gen/tasktypes/onetomany/sharpencontrast.sh 2;5040;30658552;6083

sharpencontrast;5045;32081583;6359

./gen/tasktypes/vmov_SIMD.sh 2;5033;24572446;4882
gen/tasktypes/onetomany/sharpencontrast.sh 2;5032;30615705;6084

sharpencontrast;5056;32386392;6405

./gen/tasktypes/vmov_SIMD.sh 2;5034;24516478;4870
gen/tasktypes/onetomany/sharpencontrast.sh 2;5037;30676069;6090

sharpencontrast;5047;32394509;6418

./gen/tasktypes/m4x4smul.sh 2;5048;35906585;7113
gen/tasktypes/onetomany/copyimage.sh 2;5035;33445349;6642

copyimage;5012;31634563;6311

./gen/tasktypes/m4x4smul.sh 2;5045;35750274;7086
gen/tasktypes/onetomany/copyimage.sh 2;5032;33534155;6664

copyimage;5023;31763896;6323

./gen/tasktypes/m4x4smul.sh 2;5046;35740204;7082
gen/tasktypes/onetomany/copyimage.sh 2;5033;33463964;6648

copyimage;5015;31782511;6337

./gen/tasktypes/m4x4smul.sh 2;5048;35743255;7080
gen/tasktypes/onetomany/sobelh.sh 2;5040;34242405;6794

sobelh;5244;29074022;5544

./gen/tasktypes/m4x4smul.sh 2;5047;35768280;7087
gen/tasktypes/onetomany/sobelh.sh 2;5042;34248569;6792

sobelh;5207;28821581;5535

./gen/tasktypes/m4x4smul.sh 2;5048;35732208;7078
gen/tasktypes/onetomany/sobelh.sh 2;5047;34299228;6795

sobelh;5200;28913684;5560

./gen/tasktypes/m4x4smul.sh 2;5038;35924712;7130
gen/tasktypes/onetomany/sobelv.sh 2;5043;34022496;6746

sobelv;5259;28388417;5398

./gen/tasktypes/m4x4smul.sh 2;5047;35754669;7084
gen/tasktypes/onetomany/sobelv.sh 2;5039;34023046;6751

sobelv;5207;28295765;5434

./gen/tasktypes/m4x4smul.sh 2;5036;35820770;7112
gen/tasktypes/onetomany/sobelv.sh 2;5044;34245396;6789

sobelv;5211;28003041;5373

./gen/tasktypes/imul.sh 2;5030;26239007;5216
gen/tasktypes/onetomany/combineimgs.sh 2;5042;33999974;6743

combineimgs;5076;32374857;6378

./gen/tasktypes/imul.sh 2;5038;26361627;5232
gen/tasktypes/onetomany/combineimgs.sh 2;5041;34098363;6764

combineimgs;5067;32296487;6373

./gen/tasktypes/imul.sh 2;5039;26201227;5199
gen/tasktypes/onetomany/combineimgs.sh 2;5037;33981053;6746

combineimgs;5068;32322793;6377

./gen/tasktypes/dmem.sh 2;5045;31758830;6295
gen/tasktypes/onetomany/writeimage.sh 2;5038;23213015;4607

writeimage;5016;36313505;7239

./gen/tasktypes/dmem.sh 2;5043;31542766;6254
gen/tasktypes/onetomany/writeimage.sh 2;5036;23084657;4583

writeimage;5015;36518095;7281

./gen/tasktypes/dmem.sh 2;5049;32128091;6363
gen/tasktypes/onetomany/writeimage.sh 2;5031;23118960;4595

writeimage;5016;36472502;7271

./gen/tasktypes/m4x4smul_SIMD.sh 3;5041;41236894;8180
gen/tasktypes/onetomany/checkcontrast.sh 3;5035;33901586;6733

checkcontrast;5013;24142821;4816

./gen/tasktypes/m4x4smul_SIMD.sh 3;5045;37567286;7446
gen/tasktypes/onetomany/checkcontrast.sh 3;5034;33961766;6746

checkcontrast;5013;24136718;4814

./gen/tasktypes/m4x4smul_SIMD.sh 3;5040;41295487;8193
gen/tasktypes/onetomany/checkcontrast.sh 3;5049;33930150;6720

checkcontrast;5013;24226745;4832

./gen/tasktypes/dmem64_SIMD.sh 3;5030;36376127;7231
gen/tasktypes/onetomany/loadimage.sh 3;5047;30216597;5987

loadimage;5015;41178789;8211

./gen/tasktypes/dmem64_SIMD.sh 3;5033;36419463;7236
gen/tasktypes/onetomany/loadimage.sh 3;5047;30360335;6015

loadimage;5015;41212174;8217

./gen/tasktypes/dmem64_SIMD.sh 3;5041;36594267;7259
gen/tasktypes/onetomany/loadimage.sh 3;5043;30518781;6051

loadimage;5014;41086748;8194

./gen/tasktypes/m4x4smul.sh 3;5052;49800593;9857
gen/tasktypes/onetomany/greyscale.sh 3;5055;47088320;9315

greyscale;5027;42855908;8525

./gen/tasktypes/m4x4smul.sh 3;5048;48795347;9666
gen/tasktypes/onetomany/greyscale.sh 3;5057;47505982;9394

greyscale;5030;43309459;8610

./gen/tasktypes/m4x4smul.sh 3;5044;50151300;9942
gen/tasktypes/onetomany/greyscale.sh 3;5052;45976017;9100

greyscale;5028;43410900;8633

./gen/tasktypes/vmov_SIMD.sh 3;5034;32921485;6539
gen/tasktypes/onetomany/sharpencontrast.sh 3;5042;41713150;8273

sharpencontrast;5124;43644725;8517

./gen/tasktypes/vmov_SIMD.sh 3;5033;33063636;6569
gen/tasktypes/onetomany/sharpencontrast.sh 3;5044;41704056;8268

sharpencontrast;5018;43247631;8618

./gen/tasktypes/vmov_SIMD.sh 3;5048;32989662;6535
gen/tasktypes/onetomany/sharpencontrast.sh 3;5040;41595414;8253

sharpencontrast;5016;43038403;8580

./gen/tasktypes/m4x4smul.sh 3;5043;50563469;10026
gen/tasktypes/onetomany/copyimage.sh 3;5038;47053896;9339

copyimage;5020;42812512;8528

./gen/tasktypes/m4x4smul.sh 3;5048;49568232;9819
gen/tasktypes/onetomany/copyimage.sh 3;5036;45959782;9126

copyimage;5024;42983227;8555

./gen/tasktypes/m4x4smul.sh 3;5038;49552973;9835
gen/tasktypes/onetomany/copyimage.sh 3;5052;46172978;9139

copyimage;5024;42989697;8556

./gen/tasktypes/m4x4smul.sh 3;5040;49576289;9836
gen/tasktypes/onetomany/sobelh.sh 3;5050;48607785;9625

sobelh;5217;41111161;7880

./gen/tasktypes/m4x4smul.sh 3;5053;50952994;10083
gen/tasktypes/onetomany/sobelh.sh 3;5044;48767087;9668

sobelh;5230;40982317;7836

./gen/tasktypes/m4x4smul.sh 3;5064;50938591;10058
gen/tasktypes/onetomany/sobelh.sh 3;5051;48255980;9553

sobelh;5236;41121904;7853

./gen/tasktypes/m4x4smul.sh 3;5046;49881525;9885
gen/tasktypes/onetomany/sobelv.sh 3;5053;48518796;9601

sobelv;5259;39723409;7553

./gen/tasktypes/m4x4smul.sh 3;5052;50268304;9950
gen/tasktypes/onetomany/sobelv.sh 3;5044;47697327;9456

sobelv;5262;38898949;7392

./gen/tasktypes/m4x4smul.sh 3;5046;50195306;9947
gen/tasktypes/onetomany/sobelv.sh 3;5044;47687073;9454

sobelv;5243;38853050;7410

./gen/tasktypes/imul.sh 3;5043;34844820;6909
gen/tasktypes/onetomany/combineimgs.sh 3;5041;46132267;9151

combineimgs;5076;43870432;8642

./gen/tasktypes/imul.sh 3;5037;34920382;6932
gen/tasktypes/onetomany/combineimgs.sh 3;5041;46385257;9201

combineimgs;5078;44018992;8668

./gen/tasktypes/imul.sh 3;5037;35012910;6951
gen/tasktypes/onetomany/combineimgs.sh 3;5046;47556457;9424

combineimgs;5078;43865488;8638

./gen/tasktypes/dmem.sh 3;5045;43890451;8699
gen/tasktypes/onetomany/writeimage.sh 3;5042;30569075;6062

writeimage;5014;38741234;7726

./gen/tasktypes/dmem.sh 3;5045;42511854;8426
gen/tasktypes/onetomany/writeimage.sh 3;5045;30626936;6070

writeimage;5015;39489157;7874

./gen/tasktypes/dmem.sh 3;5051;42663404;8446
gen/tasktypes/onetomany/writeimage.sh 3;5044;30516096;6049

writeimage;5016;39694784;7913

