app;duration;power;leistung

gen/rundadd.sh;1010;15443015;15290
gen/rundadd.sh;1010;13289578;13157
gen/rundadd.sh;1011;16884661;16700
gen/rundadd.sh;1010;14902488;14754
gen/rundadd.sh;1010;16272114;16111
gen/rundadd.sh;1010;17214067;17043
gen/rundadd.sh;1010;14296838;14155
gen/rundadd.sh;1010;17334062;17162
gen/rundadd.sh;1010;14733360;14587
gen/rundadd.sh;1010;17816177;17639

gen/runimul.sh;1008;13533596;13426
gen/runimul.sh;1008;16748980;16616
gen/runimul.sh;1009;17951615;17791
gen/runimul.sh;1011;17484086;17293
gen/runimul.sh;1009;17312883;17158
gen/runimul.sh;1008;16120992;15993
gen/runimul.sh;1009;18268142;18105
gen/runimul.sh;1015;23408204;23062
gen/runimul.sh;1009;18510085;18344
gen/runimul.sh;1016;22280949;21930

gen/runv1x4smul_SIMD.sh;1007;15858663;15748
gen/runv1x4smul_SIMD.sh;1010;21606085;21392
gen/runv1x4smul_SIMD.sh;1006;17318376;17215
gen/runv1x4smul_SIMD.sh;1006;16566486;16467
gen/runv1x4smul_SIMD.sh;1016;27496450;27063
gen/runv1x4smul_SIMD.sh;1020;19615001;19230
gen/runv1x4smul_SIMD.sh;1019;25287411;24815
gen/runv1x4smul_SIMD.sh;1013;22777469;22485
gen/runv1x4smul_SIMD.sh;1013;18952160;18708
gen/runv1x4smul_SIMD.sh;1010;18970471;18782

gen/runshift.sh;1008;20356515;20194
gen/runshift.sh;1009;17866165;17706
gen/runshift.sh;1006;14976097;14886
gen/runshift.sh;1007;14811607;14708
gen/runshift.sh;1007;14124476;14026
gen/runshift.sh;1011;16010823;15836
gen/runshift.sh;1006;15509482;15416
gen/runshift.sh;1011;17546037;17355
gen/runshift.sh;1013;22328068;22041
gen/runshift.sh;1025;24993345;24383

gen/rundmem64_SIMD.sh;1019;23022646;22593
gen/rundmem64_SIMD.sh;1025;26185969;25547
gen/rundmem64_SIMD.sh;1011;20413827;20191
gen/rundmem64_SIMD.sh;1008;19305249;19152
gen/rundmem64_SIMD.sh;1012;20928230;20680
gen/rundmem64_SIMD.sh;1010;22053837;21835
gen/rundmem64_SIMD.sh;1010;21477789;21265
gen/rundmem64_SIMD.sh;1012;20341378;20100
gen/rundmem64_SIMD.sh;1011;19011059;18804
gen/rundmem64_SIMD.sh;1010;18891919;18704

gen/runm4x4smul_SIMD.sh;1020;19630016;19245
gen/runm4x4smul_SIMD.sh;1010;18346754;18165
gen/runm4x4smul_SIMD.sh;1014;18015945;17767
gen/runm4x4smul_SIMD.sh;1026;21516424;20971
gen/runm4x4smul_SIMD.sh;1011;17827164;17633
gen/runm4x4smul_SIMD.sh;1011;20209665;19989
gen/runm4x4smul_SIMD.sh;1014;20165292;19886
gen/runm4x4smul_SIMD.sh;1014;17202531;16965
gen/runm4x4smul_SIMD.sh;1016;20591622;20267
gen/runm4x4smul_SIMD.sh;1010;18057205;17878

gen/rundsub64_SIMD.sh;1012;20284067;20043
gen/rundsub64_SIMD.sh;1011;20445626;20223
gen/rundsub64_SIMD.sh;1008;16109944;15982
gen/rundsub64_SIMD.sh;1013;23706665;23402
gen/rundsub64_SIMD.sh;1008;18553846;18406
gen/rundsub64_SIMD.sh;1012;21211921;20960
gen/rundsub64_SIMD.sh;1022;17410722;17035
