app;duration;power;leistung
gen/rundadd.sh;1109;11263887;10156
gen/rundadd.sh;1036;11201570;10812
gen/rundadd.sh;1031;11349275;11008

gen/runimul.sh;1038;11245210;10833
gen/runimul.sh;1028;11274752;10967
gen/runimul.sh;1028;11335481;11026

gen/runv1x4smul_SIMD.sh;1021;12453093;12196
gen/runv1x4smul_SIMD.sh;1021;12443754;12187
gen/runv1x4smul_SIMD.sh;1021;12460845;12204

gen/runshift.sh;1031;10686618;10365
gen/runshift.sh;1024;10644504;10395
gen/runshift.sh;1021;10659030;10439

gen/rundmem64_SIMD.sh;1022;11872407;11616
gen/rundmem64_SIMD.sh;1022;11903962;11647
gen/rundmem64_SIMD.sh;1030;11944916;11597

gen/runm4x4smul_SIMD.sh;1030;13368374;12979
gen/runm4x4smul_SIMD.sh;1027;13507534;13152
gen/runm4x4smul_SIMD.sh;1026;13438504;13097

gen/rundsub64_SIMD.sh;1023;12636198;12352
gen/rundsub64_SIMD.sh;1030;12602995;12235
gen/rundsub64_SIMD.sh;1024;12620757;12324

gen/runvconvert_SIMD.sh;1029;10362706;10070
gen/runvconvert_SIMD.sh;1025;10354039;10101
gen/runvconvert_SIMD.sh;1022;10384678;10161

gen/rundmul64_SIMD.sh;1030;12608488;12241
gen/rundmul64_SIMD.sh;1023;12629484;12345
gen/rundmul64_SIMD.sh;1028;12568144;12225

gen/runicompare.sh;1023;14217432;13897
gen/runicompare.sh;1027;14117700;13746
gen/runicompare.sh;1029;14263391;13861

gen/rundmem.sh;1034;4846606;4687
gen/rundmem.sh;1040;4923205;4733
gen/rundmem.sh;1039;4854358;4672

gen/runimem.sh;1025;12196319;11898
gen/runimem.sh;1028;12295073;11960
gen/runimem.sh;1027;12582670;12251

gen/runm4x4smul.sh;22;210143;9551
gen/runm4x4smul.sh;20;215697;10784
gen/runm4x4smul.sh;20;221741;11087

gen/runnop.sh;1024;10016637;9781
gen/runnop.sh;1021;10100194;9892
gen/runnop.sh;1021;10109899;9901

gen/runbranch.sh;1029;11965362;11628
gen/runbranch.sh;1026;11892670;11591
gen/runbranch.sh;1022;11958526;11701

gen/rundmul.sh;1030;11394746;11062
gen/rundmul.sh;1029;11330599;11011
gen/rundmul.sh;1032;11365877;11013

gen/runiadd.sh;1027;11610139;11304
gen/runiadd.sh;1029;11594392;11267
gen/runiadd.sh;1030;11594941;11257

gen/runlogic.sh;1035;10395848;10044
gen/runlogic.sh;1040;10438267;10036
gen/runlogic.sh;1035;10356846;10006

gen/runbitbyte.sh;1041;12625334;12128
gen/runbitbyte.sh;1025;12704130;12394
gen/runbitbyte.sh;1027;12739469;12404

gen/runvmov_SIMD.sh;1027;11199800;10905
gen/runvmov_SIMD.sh;1029;11064913;10753
gen/runvmov_SIMD.sh;1023;11076266;10827

gen/runimov.sh;1022;11363802;11119
gen/runimov.sh;1028;11308809;11000
gen/runimov.sh;1033;11306978;10945

