app;duration;power;leistung
./gen/tasktypes/nop.sh 2;5033;22241947;4419
gen/tasktypes/onetomany/sobelh.sh 2;5046;32431557;6427

sobelh;5038;25904169;5141

./gen/tasktypes/nop.sh 2;5031;22337895;4440
gen/tasktypes/onetomany/sobelh.sh 2;5052;32544778;6441

sobelh;5160;26526116;5140

./gen/tasktypes/nop.sh 2;5032;22366886;4444
gen/tasktypes/onetomany/sobelv.sh 2;5054;31414653;6215

sobelv;5219;25689876;4922

./gen/tasktypes/nop.sh 2;5034;22264042;4422
gen/tasktypes/onetomany/sobelv.sh 2;5054;31378094;6208

sobelv;5233;25811152;4932

./gen/tasktypes/nop.sh 2;5032;22295597;4430
gen/tasktypes/onetomany/sobelv.sh 2;5044;31243939;6194

sobelv;5236;25848262;4936

./gen/tasktypes/nop.sh 2;5034;22262455;4422
gen/tasktypes/onetomany/combineimgs.sh 2;5047;31251507;6192

combineimgs;5036;28784472;5715

./gen/tasktypes/nop.sh 2;5034;22345280;4438
gen/tasktypes/onetomany/combineimgs.sh 2;5039;31130413;6177

combineimgs;5033;28861926;5734

./gen/tasktypes/nop.sh 2;5032;22375065;4446
gen/tasktypes/onetomany/combineimgs.sh 2;5049;31201763;6179

combineimgs;5018;29094652;5798

./gen/tasktypes/nop.sh 2;5035;22356144;4440
gen/tasktypes/onetomany/writeimage.sh 2;5035;20654183;4102

writeimage;5016;35442536;7065

./gen/tasktypes/nop.sh 2;5038;22281864;4422
gen/tasktypes/onetomany/writeimage.sh 2;5037;20579965;4085

writeimage;5014;35318452;7043

./gen/tasktypes/nop.sh 2;5035;22279850;4424
gen/tasktypes/onetomany/writeimage.sh 2;5042;20467782;4059

writeimage;5016;35399690;7057

./gen/tasktypes/nop.sh 3;5034;30928876;6143
gen/tasktypes/onetomany/checkcontrast.sh 3;5050;29222887;5786

checkcontrast;5014;21013008;4190

./gen/tasktypes/nop.sh 3;5032;30842206;6129
gen/tasktypes/onetomany/checkcontrast.sh 3;5036;29304796;5819

checkcontrast;5015;21004585;4188

./gen/tasktypes/nop.sh 3;5030;30689253;6101
gen/tasktypes/onetomany/checkcontrast.sh 3;5033;29413866;5844

checkcontrast;5015;20931221;4173

./gen/tasktypes/nop.sh 3;5034;30797834;6117
gen/tasktypes/onetomany/loadimage.sh 3;5041;27225761;5400

loadimage;5015;43524241;8678

./gen/tasktypes/nop.sh 3;5033;30989667;6157
gen/tasktypes/onetomany/loadimage.sh 3;5046;27200004;5390

loadimage;5014;44274728;8830

./gen/tasktypes/nop.sh 3;5051;30968060;6131
gen/tasktypes/onetomany/loadimage.sh 3;5047;27313406;5411

loadimage;5013;43575755;8692

./gen/tasktypes/nop.sh 3;5036;30919538;6139
gen/tasktypes/onetomany/greyscale.sh 3;5049;44187693;8751

greyscale;5049;40373737;7996

./gen/tasktypes/nop.sh 3;5033;30914654;6142
gen/tasktypes/onetomany/greyscale.sh 3;5063;44851753;8858

greyscale;5049;40438007;8009

./gen/tasktypes/nop.sh 3;5046;30925946;6128
gen/tasktypes/onetomany/greyscale.sh 3;5059;44262399;8749

greyscale;5050;40535480;8026

./gen/tasktypes/nop.sh 3;5031;31002423;6162
gen/tasktypes/onetomany/sharpencontrast.sh 3;5045;38767540;7684

sharpencontrast;5032;40468280;8042

./gen/tasktypes/nop.sh 3;5033;30946088;6148
gen/tasktypes/onetomany/sharpencontrast.sh 3;5041;38675011;7672

sharpencontrast;5032;40423115;8033

./gen/tasktypes/nop.sh 3;5033;31001752;6159
gen/tasktypes/onetomany/sharpencontrast.sh 3;5052;38896324;7699

sharpencontrast;5032;40379108;8024

./gen/tasktypes/nop.sh 3;5032;30912885;6143
gen/tasktypes/onetomany/copyimage.sh 3;5039;42948315;8523

copyimage;5022;39674825;7900

./gen/tasktypes/nop.sh 3;5025;30914044;6152
gen/tasktypes/onetomany/copyimage.sh 3;5048;43173901;8552

copyimage;5020;39721944;7912

./gen/tasktypes/nop.sh 3;5027;30820966;6131
gen/tasktypes/onetomany/copyimage.sh 3;5048;43008740;8519

copyimage;5018;39671712;7905

./gen/tasktypes/nop.sh 3;5027;30813154;6129
gen/tasktypes/onetomany/sobelh.sh 3;5047;45139350;8943

sobelh;5234;37706935;7204

./gen/tasktypes/nop.sh 3;5032;30937909;6148
gen/tasktypes/onetomany/sobelh.sh 3;5052;43810862;8671

sobelh;5103;37209866;7291

./gen/tasktypes/nop.sh 3;5050;30678388;6074
gen/tasktypes/onetomany/sobelh.sh 3;5049;44963020;8905

sobelh;5185;37337673;7201

./gen/tasktypes/nop.sh 3;5032;30947003;6150
gen/tasktypes/onetomany/sobelv.sh 3;5048;44870735;8888

sobelv;5227;36333587;6951

./gen/tasktypes/nop.sh 3;5043;30918439;6130
gen/tasktypes/onetomany/sobelv.sh 3;5055;43752879;8655

sobelv;5269;37058926;7033

./gen/tasktypes/nop.sh 3;5034;30930097;6144
gen/tasktypes/onetomany/sobelv.sh 3;5050;43551952;8624

sobelv;5219;36570707;7007

./gen/tasktypes/nop.sh 3;5034;30950665;6148
gen/tasktypes/onetomany/combineimgs.sh 3;5052;43549937;8620

combineimgs;5037;40681414;8076

./gen/tasktypes/nop.sh 3;5050;30922650;6123
gen/tasktypes/onetomany/combineimgs.sh 3;5044;43736704;8671

combineimgs;5039;40664081;8069

./gen/tasktypes/nop.sh 3;5031;31037030;6169
gen/tasktypes/onetomany/combineimgs.sh 3;5046;43875804;8695

combineimgs;5042;41281023;8187

./gen/tasktypes/nop.sh 3;5032;31015423;6163
gen/tasktypes/onetomany/writeimage.sh 3;5041;27636770;5482

writeimage;5016;37352200;7446

./gen/tasktypes/nop.sh 3;5035;31044537;6165
gen/tasktypes/onetomany/writeimage.sh 3;5047;27596365;5467

writeimage;5015;37326870;7443

./gen/tasktypes/nop.sh 3;5053;30889081;6113
gen/tasktypes/onetomany/writeimage.sh 3;5048;27647940;5477

writeimage;5018;37246182;7422

