app;duration;power;leistung
gen/rundadd.sh;1160;5041613;4346
gen/rundadd.sh;1151;4307057;3742
gen/rundadd.sh;1149;6159408;5360

gen/runimul.sh;12487;44322762;3549
gen/runimul.sh;1145;4521351;3948
gen/runimul.sh;1146;4264943;3721

gen/runv1x4smul_SIMD.sh;4216;11637056;2760
gen/runv1x4smul_SIMD.sh;1140;4411366;3869
gen/runv1x4smul_SIMD.sh;1146;4460316;3892

gen/runshift.sh;3263;9387732;2877
gen/runshift.sh;1141;4193227;3675
gen/runshift.sh;1141;4139272;3627

gen/rundmem64_SIMD.sh;3209;9306311;2900
gen/rundmem64_SIMD.sh;1144;4446827;3887
gen/rundmem64_SIMD.sh;1144;4456105;3895

gen/runm4x4smul_SIMD.sh;4025;11488069;2854
gen/runm4x4smul_SIMD.sh;1148;5077074;4422
gen/runm4x4smul_SIMD.sh;1150;5001391;4349

gen/rundsub64_SIMD.sh;3115;10298375;3306
gen/rundsub64_SIMD.sh;1145;4577930;3998
gen/rundsub64_SIMD.sh;1142;4550952;3985

gen/runvconvert_SIMD.sh;4527;16195210;3577
gen/runvconvert_SIMD.sh;1144;4218861;3687
gen/runvconvert_SIMD.sh;1143;3968495;3471

gen/rundmul64_SIMD.sh;3859;11307039;2930
gen/rundmul64_SIMD.sh;1142;4631153;4055
gen/rundmul64_SIMD.sh;1143;4408986;3857

gen/runicompare.sh;3791;14995140;3955
gen/runicompare.sh;1144;5163561;4513
gen/runicompare.sh;1148;6179549;5382

gen/rundmem.sh;7358;24779783;3367
gen/rundmem.sh;1155;5216417;4516
gen/rundmem.sh;1154;5532335;4794

gen/runimem.sh;4965;13298428;2678
gen/runimem.sh;1142;4832995;4232
gen/runimem.sh;1146;4460438;3892

gen/runm4x4smul.sh;368;1903987;5173
gen/runm4x4smul.sh;307;1285153;4186
gen/runm4x4smul.sh;302;1277707;4230

gen/runnop.sh;3148;8860573;2814
gen/runnop.sh;1139;4088368;3589
gen/runnop.sh;1139;4485645;3938

gen/runbranch.sh;5093;15508993;3045
gen/runbranch.sh;1142;4264454;3734
gen/runbranch.sh;1140;4244069;3722

gen/rundmul.sh;8769;31234784;3561
gen/rundmul.sh;1148;4424306;3853
gen/rundmul.sh;1146;4155995;3626

gen/runiadd.sh;4371;11688142;2674
gen/runiadd.sh;1146;4403614;3842
gen/runiadd.sh;1145;4293141;3749

gen/runlogic.sh;3328;9205787;2766
gen/runlogic.sh;1153;4554248;3949
gen/runlogic.sh;1152;4027028;3495

gen/runbitbyte.sh;1141;4484913;3930
gen/runbitbyte.sh;1143;4448475;3891
gen/runbitbyte.sh;1142;4631458;4055

gen/runvmov_SIMD.sh;3857;10314488;2674
gen/runvmov_SIMD.sh;1145;4869556;4252
gen/runvmov_SIMD.sh;1143;4721668;4130

gen/runimov.sh;4635;14311609;3087
gen/runimov.sh;1141;4546437;3984
gen/runimov.sh;1144;4267567;3730

