app;duration;power;leistung
gen/rundadd.sh;1083;18263686;16863
gen/rundadd.sh;1082;14968223;13833
gen/rundadd.sh;1089;15028404;13800

gen/runimul.sh;1085;16091572;14830
gen/runimul.sh;1081;16453388;15220
gen/runimul.sh;1079;14787072;13704

gen/runv1x4smul_SIMD.sh;1092;20984321;19216
gen/runv1x4smul_SIMD.sh;1085;17233049;15882
gen/runv1x4smul_SIMD.sh;1078;15294211;14187

gen/runshift.sh;1078;13081265;12134
gen/runshift.sh;1081;18215835;16850
gen/runshift.sh;1090;17510637;16064

gen/rundmem64_SIMD.sh;1090;18614332;17077
gen/rundmem64_SIMD.sh;1097;13721706;12508
gen/rundmem64_SIMD.sh;1081;17324236;16026

gen/runm4x4smul_SIMD.sh;1094;15977804;14604
gen/runm4x4smul_SIMD.sh;1089;17681656;16236
gen/runm4x4smul_SIMD.sh;1087;16982501;15623

gen/rundsub64_SIMD.sh;1081;15604879;14435
gen/rundsub64_SIMD.sh;1083;14917320;13774
gen/rundsub64_SIMD.sh;1079;15214073;14100

gen/runvconvert_SIMD.sh;1086;17724381;16320
gen/runvconvert_SIMD.sh;1085;14124781;13018
gen/runvconvert_SIMD.sh;1080;12356291;11441

gen/rundmul64_SIMD.sh;1080;15277854;14146
gen/rundmul64_SIMD.sh;1087;16572650;15246
gen/rundmul64_SIMD.sh;1086;19438610;17899

gen/runicompare.sh;1082;17567093;16235
gen/runicompare.sh;1080;17432085;16140
gen/runicompare.sh;1079;16477802;15271

gen/rundmem.sh;1106;6193527;5599
gen/rundmem.sh;1104;7208478;6529
gen/rundmem.sh;1101;6912885;6278

gen/runimem.sh;1083;15807333;14595
gen/runimem.sh;1087;15751486;14490
gen/runimem.sh;1110;19562145;17623

gen/runm4x4smul.sh;250;4053945;16215
gen/runm4x4smul.sh;200;2177363;10886
gen/runm4x4smul.sh;160;1869319;11683

gen/runnop.sh;1081;12736357;11782
gen/runnop.sh;1079;14659935;13586
gen/runnop.sh;1081;13496609;12485

gen/runbranch.sh;1087;17138567;15766
gen/runbranch.sh;1079;14016017;12989
gen/runbranch.sh;1082;13624782;12592

gen/rundmul.sh;1089;13142972;12068
gen/rundmul.sh;1084;16206868;14950
gen/rundmul.sh;1089;14349572;13176

gen/runiadd.sh;1089;20864632;19159
gen/runiadd.sh;1091;18138259;16625
gen/runiadd.sh;1089;18921033;17374

gen/runlogic.sh;1094;18956982;17328
gen/runlogic.sh;1107;17016253;15371
gen/runlogic.sh;1099;16647113;15147

gen/runbitbyte.sh;1086;16384175;15086
gen/runbitbyte.sh;1081;16849689;15587
gen/runbitbyte.sh;1085;17834427;16437

gen/runvmov_SIMD.sh;1107;20386118;18415
gen/runvmov_SIMD.sh;1108;22678225;20467
gen/runvmov_SIMD.sh;1084;17982925;16589

gen/runimov.sh;1087;16024861;14742
gen/runimov.sh;1098;18881665;17196
gen/runimov.sh;1097;17167741;15649

